rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,"Worth the wait, but where are the other 11 episodes?","Blood Ties is a Canadian production that was filmed as a 22-episode season. In the US, Lifetime TV decided to split was was actually one season into two, with the first eleven episodes (""Blood Price"" to ""Post Partum"") as Season One and the remaining eleven (""Norman"" to ""Deep Dark"") as Season Two. Blood Ties fans have waited desperately for any news after Lifetime dropped the show like a hot potato despite intensive fan campaigns including blood drives and donations to charities. Their decision to split the show into two is unfortunate from a DVD standpoint; The British Blood Ties box set features all 22 episodes, but the US release features what is essentially half the (only) season. However, there are some excellent episodes here, such as the two-part Heart of Ice / Heart of Fire and the two-part pilot Blood Price. However, where the British set was devoid of extras, the US version will feature behind-the-scenes materials (and there was rumor of a gag/blooper reel mentioned in an interview). The release for Season Two is tentatively scheduled for September 2009; with the popularity of [[ASIN:B000WFW12S Moonlight - The Complete Series]], [[ASIN:B001FB4W0W True Blood: The Complete First Season (HBO Series)]], and [[ASIN:B001P5HRMI Twilight (Two-Disc Special Edition)]], sales should be high.<br /><br />Blood Ties revolves around Victoria ""Vicki"" Nelson, an ex-cop with Toronto's Metro police. Vicki was forced to resign due to a degenerative eye disease, retinitis pigmentosa, and is trying to make a living as a private investigator. Her fiery romance with fellow cop Mike Celluci is an on-again, off-again affair, and her first case as a PI gives her more than she bargained for: someone is summoning demonic forces, and Henry Fitzroy, her new partner on the case, just happens to be a 480-year-old vampire and is the illegitimate son of Henry VIII.<br /><br />The series pilot Blood Price is faithfully based on Tanya Huff's [[ASIN:0756405017 Blood Price (BLOOD SERIES)]]. The remainder of the season finds Vicki exploring demons, incubi, reanimated corpses, shapeshifters, mummies, voodoo, ghosts...while caught in a crackling love triangle between former flame Mike and sensual, deadly Henry. Vicki's new assistant is the perky Goth Coreen, who also has her eye on Henry.<br /><br />Blood Ties consistently satisfies my cravings for an intelligently handled supernatural cop drama. Its premise sounds promising in print, but without Blood Ties' cleverly crafted story arcs and meaningful character interaction, it would amount to little more than a tired monster-movie-of-the-week retread. This is a show that wisely knows not to take itself too seriously, leading to fast and furious one-liners, visual gags and impeccable comedic timing. The entire Canadian cast and crew does a consistently amazing job of bringing Blood Ties to life, and it's great to see a Canadian production receive airtime in the States.<br /><br />The show's setting is Toronto but is filmed in Vancouver (with exterior shots of identifying Toronto landmarks), but it's still Canadian through-and-through, a rarity in days where tired Toronto is expected to double as Everyamericancity. This may be the first show since [[ASIN:B0000C23T1 Forever Knight - The Trilogy, Part 1 (1992 - 1993)]] and [[ASIN:B0017KP8Y0 Due South: The Ultimate Collection - Three Complete Seasons]] that revels in its Canadianness.<br /><br />Although Blood Ties is currently off-air, its fan base continues to spread through word of mouth, Big Fish's [[ASIN:B001JINYNC Blood Ties]] hidden object game featuring characters, locations, and audio from the show, and Internet groups, thereby bringing new viewers into the fold. It has been at least a decade since I felt so strongly about a TV show; I was so moved by Blood Ties' strong female role model and intriguing blend of romance, police procedural, and the supernatural that I downloaded several episodes via iTunes and recruited several friends to the show.<br /><br />Blood Ties remains my favorite post-[[ASIN:B0000C23T1 Forever Knight - The Trilogy, Part 1 (1992 - 1993)]] for its enchanting blend of humor, passion, action, moral dilemmas, and the mortal (and immortal) ties that bind. Tanya Huff's source material has been toned down enough to allow families to enjoy Blood Ties together. Blood Ties protagonist Vicki Nelson (Christina Cox) is a strong positive role model for women through her physicality, self-reliance despite disability, and intelligence.<br /><br />It's instantly obvious (except to American/Canadian networks who were reluctant to pick up the show for a second season, grrr...) why Blood Ties was nominated for numerous awards such as Constellation and Leo Awards. The entire cast, headed by Christina Cox (Vicki), Kyle Schmid (Henry), Dylan Neal (Mike), and Gina Holden (Coreen), has an outstanding chemistry that shines on-screen, and I can't wait to finally own Blood Ties on DVD!",[],B001UGJUSG,B001UGJUSG,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1236482790000,126,False
4.0,A fabulous swashbuckler from Norway,"Disney's Shipwrecked was released in 1990, the same year that I became intimately acquainted with the TNT production of [[ASIN:B001993YE0 Treasure Island (1990 TVmovie)]] starring Charlton Heston. My then-ten-year-old self became endlessly obsessed with all things pirates, sailing, and tall ships for years to come. Shipwrecked was a Norwegian production based on by Norwegian author O. V. Falck-Ytter's ""Haakon Haakonsen. En norsk Robinson,"" a Norwegian children's novel from 1873 that was a tale of a ""Norwegian Family Robinson."" Directed by Nils Gaup and starring almost entirely Norwegian actors, it was filmed on location in Norway, Spain, the UK and Fiji.<br /><br />The plot revolves around the titular Haakon Haakonsen (Stian Smestad), a young boy in 1850s Norway who is forced to go to sea as a cabin boy when his father is injured on a sea voyage. His father's friend Jens (Trond Peter Stamsø Munch) agrees to look out for him on board the Flora. Haakon goes through some inevitable growing pains as a boy onboard a ship for the first time; some of the seasoned sailors have fun playing pranks on him at first, but Haakon is watched over by Jens and the kindly captain. After a shore leave in Sydney, Haakon discovers a stowaway on board; Mary (Louisa Millwood-Haigh), an orphan trying to reach her uncle in Calcutta). But the voyage meets an abrupt end when a suspicious Royal Navy officer (Gabriel Byrne) takes control of the ship and the crew is shipwrecked in the tropics.<br /><br />The movie moves along quite well until the ending, which is a tad disappointing in tone after the great setup (it borders on unintentionally comic; for a really great pirate chase, check out the end of Fraser Heston's 1990 made-for-TV Treasure Island for TNT; now there's a scurvy lot to give you nightmares!) Beautifully shot and with a memorable score by Patrick Doyle, Shipwrecked is a family-friendly tale of loyalty, discovery, and adventure on the high seas. It's short on special effects and low on violence or profanity; instead, it's built on solid characters and a well-crafted plot.<br /><br />All of the Norwegian actors are strong, particularly the two leads, and Louisa turns in a spirited performance as a feisty orphan. Gabriel Byrne puts in a deliciously wicked turn as the villain; you can just sense the danger that lurks under the surface when he snarls out threats (if you enjoyed Byrne in Shipwrecked, check out his captivating performance of a loving father struggling with grief and alcoholism in Disney's magical [[ASIN:B00007K02D Into the West]]). The Norwegian actors have slight accents, but nothing that should interfere with understanding the dialogue.<br /><br />Shipwrecked made quite an impression on me, and I'm grateful that it's finally available on DVD as of fall 2008 (it was previously only available as a Club Disney selection). Those who enjoyed [[ASIN:B00005RRG7 Swiss Family Robinson (Vault Disney Collection)]], Robinson Crusoe, and Treasure Island should find much to like in Shipwrecked. Sadly, the DVD doesn't come with *any* extras save subtitles, but it's a worthy addition to any family's DVD collection.",[],B001B73Q2K,B001B73Q2K,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1232501968000,3,False
4.0,A darker season heralds a plunge into madness,"Linda Hamilton and Ron Perlman return in the second season of the fantasy series Beauty and the Beast. Season Two features grittier storylines that probe the worst that humanity has to offer, including street gangs, drug addicts, gruesome murders, and the sick revenge of a twisted mind that threatens to shatter Vincent's sanity. There were several episodes that I really enjoyed, such as ""God Bless the Child,"" where a frightened teenage prostitute seeks sanctuary for her unborn child and falls in love with Vincent, ""A Fair and Perfect Knight,"" where Michael, a very bright young tunnel dweller, falls in love with Catherine before starting college Above, ""Brothers,"" featuring the return of Vincent's brother Devin, a master at reinventing himself, and ""Remember Love,"" a Capra-esque look at what life would have been like if Vincent hadn't met Catherine. Several characters from the first season return, including Mouse, Laura, Elliott Burch, and Paracelsus.<br /><br />The main story arc of season two revolves around outcast mad genius John Pater, aka Paracelsus (Tony Jay). After being expelled from the tunnels and nearly killed in a fire in the last season, Paracelsus plots his ghastly revenge against Father and Vincent, first in the episode ""Dead of Winter"" and in the final season-end trilogy ""What Rough Beast,"" ""Ceremony of Innocense,"" and ""The Rest is Silence."" The dark, gory storyline in the final three episodes sets up a cliffhanger for the final season, which in turn was even darker and more violent than the second. I really disliked the direction that the show was taking at the end of season two; this subject had already been covered in season one's ""The Alchemist"" and I would have preferred to see a stronger focus on Catherine and Vincent's relationship. The writers essentially ruined their special relationship by placing Vincent in increasingly more violent situations that shred the delicate balance between man and beast.<br /><br />But there are several bright spots: the writing feels more consistent, there is more physical contact and less awkwardness between Catherine and Vincent, and there are several good episodes here, such as ""When the Bluebird Sings,"" which stars the (possible) ghost of a playful painter, and ""A Distant Shore,"" in which Vincent is largely absent, but there is some gorgeous dream scenery of Catherine and Vincent walking together in the rolling surf. Ron Perlman emotes extraordinarily well even under Rick Baker's superb makeup and bulky clothes; in the later episodes, his eyes capture the madness and torture inside of Vincent. Set design is gorgeous as usual, calling to mind Brian Froud's work on [[ASIN:B000R8YC1I The Dark Crystal (25th Anniversary Edition)]]. Extras are scarce, but there are several new introductions by Linda Hamilton and Ron Perlman on select episodes. The packaging is great: it's easy to access each DVD, and they're separated so they don't get scratched.  This is a wise investment for fans of season one, but if you're new to the series, start with [[ASIN:B000K7UBX4 Beauty and the Beast - The Complete First Season]]. If you're a diehard fan, you're probably better off buying [[ASIN:B001AZIRZO Beauty and the Beast - The Complete Series]]. As for myself, I was so disappointed in the direction that the series was going that I didn't bother watching the final season, which saw the departure of most of the original cast.",[],B000OONQ9Y,B000OONQ9Y,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1232313067000,3,False
4.0,Seeing is believing,"""At First Sight"" is based on the true story of a man who was blind for nearly his entire life due to cataracts and retinitis pigmentosa before having his sight temporarily restored. Based on an essay by British neurologist Oliver Sacks (who also penned Awakenings), the film follows stressed-out New York architect Amy (Mira Sorvino) as she attempts to ""relax"" at a weekend spa retreat. At the reception desk, she frowns at the list of activities and settles on daily massages instead. At her first session, she meets Virgil (Val Kilmer), a man with a truly magic touch. To her embarrassment, Amy breaks down crying as someone actually takes the time to touch her for the first time in a long time. Virgil, blind since childhood, excels as a massage therapist and enjoys hockey. Sensitive, constantly smiling and outgoing, he doesn't view blindness as a disability. Amy and Virgil begin seeing each other, but his prickly, overprotective sister Jennie keeps reminding her of Virgil's limitations as a blind man.<br /><br />When Amy returns to New York and finds a doctor that is a pioneer in restoring vision, she urges Virgil to consider having the operation. This is the start of a very honest and painful dialog between Virgil, Jennie, and Amy; as a child, Virgil was subjected to every manner of faith healing in an attempt to cure his blindness. The remainder of the film deals with the aftermath of the surgery and the strain that Virgil's newfound sight places on his and Amy's relationship. After being blind for decades, Virgil's brain is unable to cope with the new flood of visual input, and he is only able to ""see"" by touch for the first few days. It's a refreshing twist on Hollywood portrayals of narrators succumbing to blindness and the sentiment of ""Rage, rage against the dying of the light."" Instead, director Irwin Winkler and the gorgeous cinematography by John Seale paint Virgil's world of darkness in terms of touch, sound (the gorgeous rainstorm that allows Virgil to ""see"" Amy puts [[ASIN:B0002XVQNU Daredevil (Director's Cut)]]'s CGI rain effect to shame!!) and smell (Virgil initially describes Amy as smelling like cinnamon, nutmeg and vanilla, to which his sister says it sounds like he's describing a coffeecake). His post-op world is one of blurry, super-saturated colors, sudden movements, and confusion, and similar to Asperger's Syndrome, Virgil has to learn to ""read"" facial expressions and visual cues.<br /><br />Winkler deftly balances the romantic story with the medical one, although the film feels a touch long and could have benefitted from some editing (I wasn't crazy about Nathan Lane's cameo, although I love him in other films such as [[ASIN:0792833198 The Birdcage]] ). Kilmer handles pre- and post-op Val with tenderness and insight; as a blind man, he relies on his other senses like touch and hearing to guide him, but sight proves more treacherous and difficult than living in a familiar world of darkness. Sorvino's Amy was sweet and supportive, although at times she has difficulty understanding why Virgil would choose his old life over his new one.  The beautiful visual metaphors and the love theme ""Love Is Where You Are"" by Diana Krall only add to the tender appeal of ""At First Sight.""",[],B00000IBL0,B00000IBL0,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1228274704000,1,False
4.0,Love on the high seas,"Leo McCarey's 1957 remake of his 1939 [[ASIN:6305052131 Love Affair]] stars Cary Grant and Deborah Kerr as two completely different people who end up falling in love on a transatlantic cruise. Nickie Ferrante (Grant) is a smooth-talking playboy who has a new girl every night, but his free reign as a bachelor is coming to an end as he's about to marry millionaire Lois Clark. Terry McKay is a nightclub singer in Boston and is in a long-term relationship. Nickie pursues Terry, who at first refuses, but the two fall deeply in love aboard the SS Constitution and try to hide their blossoming romance from curious onlookers and the ship's photographer. Nickie takes Terry to meet his octogenarian grandmother during a shore leave, and Terry is deeply attracted to the peaceful haven overlooking the Mediterranean.<br /><br />When they arrive in New York, they agree that they'll meet in six months at the top of the Empire State Building; this will give Nickie time to save up money for a wedding, and for Terry to break the news to her fiancé. But on their six-month anniversary, fate intervenes and all does not go as planned.<br /><br />An Affair to Remember is practically a carbon copy of Love Affair, with the addition of Technicolor and the theme song sung by Vic Damone. Grant and Kerr have a crackling energy and sparkling repartee that make them a joy to root for (both actors did their share of ad libbing). Some of the scenes, particularly those of Terry teaching a children's choir, felt like unabashed filler (and some modern viewers find the tap dance scene by the only two African-American kids in the choir to be racially offensive). Bonus features include an audio commentary by film critic Joseph McBride and Marni Nixon, the singing voice of Terry McKay, profiles of Cary Grant and Deborah Kerr, bios of director McCarey and producer Jerry Wald, a featurette on the look of An Affair to Remember, and a 25-minute AMC backstory of the filming. There's also a poster and stills gallery to peruse. Overall, this is a cute romance, not the best film you'll ever see but one that's had an impact on popular culture for decades, including [[ASIN:B0000AOV4I Sleepless in Seattle (10th Anniversary Edition)]] and the remake [[ASIN:B00005RRJZ Love Affair]].",[],B000WTVZHQ,B000WTVZHQ,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1226884353000,0,False
4.0,"Believe in yourself, not your appearance","Penelope is a modern-day fairytale involving a family curse: as revenge for an unjust death, a witch curses the Wilherns so that their first daughter will be born with the face of a pig. For several generations, only males are born, but when Penelope (Christina Ricci) comes along, the curse is fulfilled, and she's born with a pig's snout. Her parents (Catherine O'Hara from Beetlejuice and and Richard E. Grant channeling Christopher Walken) keep her locked away after faking her death so that the paparazzi will steer clear.<br /><br />Now in her mid-twenties, the sheltered Penelope has several talents, including botany, chess, and music (and Penelope's vintage glam costumes are to die for). She's a voracious reader as well, with a library full of rare, valuable first editions. Every week, her overbearing mother makes her meet several potential suitors (bluebloods) in an attempt to break the curse: in order for that to happen, Penelope must be loved by ""one of her own kind."" Most jump out the second-story window in horror when they see Penelope face-to-face, describing her as a gruesome monster (in all fairness, the pig makeup is underwhelming; I saw her face and went, ""that's it?!?""). The butler's job is to catch the escaping suitors to prevent them from blabbing to the press, but one particularly loathsome character, Edward Vanderman the Third (Simon Woods), escapes and sensationalizes Penelope into a drooling, savage monster with razor-sharp fangs; the story is printed on the front page of local newspapers, complete with caricature straight out of the Exorcist.<br /><br />At the same time, down-and-out gambler Max (James McAvoy, [[ASIN:B00005JNV9 Rory O'Shea Was Here]], [[ASIN:B000ZIZ0RA Becoming Jane]] and [[ASIN:B000NIVJF4 The Last King of Scotland (Widescreen Edition)]]) accepts $5,000 for secretly snapping photos of Penelope, and pretends to be genuinely interested in her brains, not her looks. Predictably, the two feel a genuine attraction before long, but Max's secret as a spy is discovered, and he's banished from the house. The rest of the film focuses on Penelope's escape and quest for independence.<br /><br />Quirky, with loveable characters and some not-so-loveable ones rounding out the cast, Penelope feels like a lost Tim Burton film; the zany dialogue reminded me of Beetlejuice at points, as did the dark, twisted visuals. The message of ""love who you are, not what you look like"" is beat over your head about a million times, and Catherine O'Hara as the stage mom is particularly loathsome as she obsesses over plastic surgery for Penelope and other ways to make her daughter ""normal."" But I found Penelope to be an engaging fairytale, if a little long, in large part due to the sparkling performances of Ricci and McAvoy.<br /><br />On a final note, it appears that Penelope has been edited from the theatrical version, with several scenes shortened and some swearing removed. Also, according to posters at IMDB, the music has also been redone. This is a shame, and in large part it's due to some confused marketing; although this would appear to be a children's fairy tale, it's largely adult (Penelope becomes drunk, steals her mother's credit card, etc., there's a blatant sexual reference from Reese Witherspoon's character), and should never have been marketed primarily as addressed towards children. Hopefully, the original theatrical version will be released at some point. Extras include an exclusive behind-the-scenes look at Twilight (a new scene, some behind-the-scenes footage, and brief interviews with director Catherine Hardwicke, author Stephenie Meyer, and several of the stars).",[],B0011N1WE8,B0011N1WE8,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1217631162000,4,False
4.0,A romantic world of candlelight and poetry,"This was one of the first ""grownup"" TV shows I remember taking an interest in back when it came out (I was seven). At the time, I was entranced by the visuals, but the more adult elements (romance, intimacy, and urban problems of poverty and discrimination) were lost on me. However, as soon as I heard that Beauty and the Beast had been released to DVD, I rushed out to buy a copy, and the stories and lush visuals don't disappoint.<br /><br />In the TV series, the role of Beauty is Catherine Chandler (Linda Hamilton), a corporate lawyer who is nearly killed in a case of mistaken identity. Brutally beaten and disfigured in a razor attack, she is discovered by the reclusive Vincent (Ron Perlman), part man, part beast who lives in the tunnels below New York City. Vincent and his adopted father (Roy Dotrice) nurse Catherine back to health. Once she returns to the World Above, as Vincent calls it, she is a changed woman and decides to work for the District Attorney's Office in order to help other survivors of violent crimes.  Catherine and Vincent share a strong platonic bond, and although there is definite romantic chemistry between them, they are unable to act on it. Vincent reads Catherine wonderfully romantic, evocative classic love poems; these are also available on the [[ASIN:B000BLI3BG Beauty & the Beast]] CD.<br /><br />First and foremost, the show is carried by Ron Perlman, who makes the lion/man Vincent a deeply sensitive, poetic, and yes, romantic figure aware of his limitations in Catherine's world. Linda Hamilton as Catherine Chandler is beautiful both inside and out;  deeply concerned for the welfare of others, she has chosen her job from altruism, not for money (her father is rich). Catherine becomes familiar with Vincent's world, where those who are different have found a safe haven under Vincent's wing, so to speak, including Mouse (David Greenlee) and Pascal (Armin Shimerman from Star Trek: Deep Space Nine).  Another notable name is Tony Jay as Paracelcus, a villain who threatens Vincent's world below.<br /><br />The 22 first-season episodes range from mediocre (""Masques,"" with some of the worst Irish accents heard on screen), to captivating (""Fever,"" ""An Impossible Silence,"" ""Nor Iron Bars a Cage""). Given, the show's '80s values (especially production values) do date it quite a bit, but the interplay between characters (and the romantic tension between Catherine and her boss Joe) and Vincent's lush, mysterious world of damp tunnels tempered by candlelight carry the viewer's interest.<br /><br />The film's transfer is grainy and blurry, with scratches particularly noticeable on the pilot. The overall video transfer is inconsistent, and that's a shame. Audio quality is decent. The lack of extras is deplorable, particularly given the show's fierce cult following. The packaging is both space-saving and well thought out, although it's hard to read the synopses when the discs are on top of them. Overall, fans of the series will want to snap this up. If you're looking to collect all three seasons, it might be better to hold out for the complete series set [[ASIN:B001AZIRZO Beauty and the Beast: The Complete Series]], which promises new extras.",[],B000K7UBX4,B000K7UBX4,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1214053007000,1,False
4.0,"Funny, gross, and scary at the same time","King Corn is kind of like [[ASIN:B0002OXVBO Super Size Me]]'s little brother. It traces the pervasive influence of corn on modern America, including the obesity epidemic and the fact that Iowa is growing trillions of bushels of *non-edible* corn to continue receiving lucrative government subsidies. College buddies Ian and Curt, both from the east coast, discover that they both had distant relatives from the same small town of Greene, Iowa. Ian and Curt decide to go to Iowa and plant one acre of corn, following it through its lifecycle, including where it goes after the harvest.<br /><br />The film starts off slowly as the reasons for the trip are explained. The prerequisite talking heads introduce some scary factoids about how Americans are literally made of corn; if you do a hair analysis, it's like a diet diary, and the vast majority of the American diet (corn-fed beef, fast foods and processed foods) contains corn derivatives. Much of the corn we ingest is in the guise of high fructose corn syrup (HFCS), a cheaper alternative to sugar that is produced via a scary chemical conversion involving several toxic acids.  HFCS has been directly linked to the current obesity crisis and its impact on Type II Diabetes (the body processes HFCS differently from table sugar). Prior to the 1970s, hardly any company used HFCS due to its high cost. But after then-Secretary of Agriculture Earl Butz did away with the old New Deal market control policies in favor of rapid expansion in 1973, there was a constant surplus of cheap (and non-edible) corn, fueling the rapid expansion of the corn syrup industry. Here's a quick test: walk into any convenience store and count how many items contain corn, specifically corn syrup. The list includes obvious choices like soda and candy, but you'll also find HFCS in deli meats, breads, ketchup, pickle relish, spaghetti sauce, and cough syrup.  Oh yes, and one main variety of corn grown in Iowa (Liberty) is genetically modified, as is at least one ingredient in HFCS manufacturing.<br /><br />Corn production geared towards ethanol is briefly mentioned, but the majority of the focus in King Corn is on the impact of non-edible corn on the nation's food supply. In this respect, it's kind of a gentler version of Supersize Me; there's no shock value for the most part. Also mentioned is the disastrous consequence of converting cattle from grazing animals to force-fed confined ones. Cattle normally forage for a plant-based diet, but it is far more profitable to bring them up to market weight by forcing them to stand still and eat continuously. In addition, the acids present in corn cause deadly ulcers for the cows, who are slaughtered before developing acidosis.  The end result is that 70% of the antibiotics in the US are used on livestock (antibiotics combat both the acidosis and the infections resulting from confinement).  Literally everything at McDonald's contains corn: your hamburger is corn-fed, the bun contains HFCS, your soda contains HFCS, the French fries are fried in corn (or soybean) oil, and your ketchup and pickle contains HFCS. Ditto for most vending machine foods, frozen dinners, and anything you don't make from scratch. It's extremely difficult to escape buying foods containing corn, since a variety of pseudonyms are used, including baking powder, caramel color, dextrose, hydrolyzed vegetable protein, stearic acid, and vanilla, making it a nightmare for anyone with corn allergies.<br /><br />Perhaps the most effective element is that of nostalgia. Ian and Curt also take time to find their long-lost relatives in Greene, and to reflect on the rapid changes in our recently agrarian society that have forced farmers to maintain massive farms harvesting non-edible corn. In other words, the farmer can't even feed himself with what he's growing. Without the hefty government subsidies, such large-scale corn operations would be out of business. They interview various farmers and ranchers who are disgusted with the system, but who have little real choice (one farmer says flatly, ""We're growing crap!""). We're shown the evolution of farming equipment and of the family farm itself as a quaint reminder of the past; there are nostalgic shots of Main Street and hometown parades, quiet diners and local bars.<br /><br />Ian and Curt's visual style is playful; the charts and graphs are hand-drawn, interspersed with stop-motion plastic farm toys to get the point across (and the dancing corn on the map of the US was great, too).  The quirky soundtrack is a standout as well. DVD extras include some outtakes, a music video, bios, and some great 1950s-style educational clips. King Corn is a thought-provoking look at the old adage ""You are what you eat,"" and boy, it's scary.",[],B0012680D0,B0012680D0,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1213499330000,192,False
4.0,Heartwarming adaptation of a classic novel,"Rodman Philbrick's [[ASIN:0439286069 Freak The Mighty (Scholastic Signature)]] is the tale of learning disabled Max (Elden Hensen), the son of incarcerated murderer ""Killer"" Kane (James Gandolfini, [[ASIN:B00003CXOP The Sopranos: The Complete First Season]]) and his friendship with Kevin (Kieran Culkin), a genius with Morquio's Syndrome (Ian Michael Smith from [[ASIN:0788815466 Simon Birch]] was also considered but turned down; a pity, since he actually *has* Morquio's Syndrome). Max has lived with his grim grandparents since the time that his father murdered his mother, and leads a painful existence at school. He rarely emerges from his basement room, terrified that he's too stupid and huge, and most importantly, that he takes after his homicidal father.<br /><br />When Kevin moves next door, Max only wants to be invisible and is humiliated when Kevin becomes his reading tutor. But the unexpected happens: Kevin introduces Max to the legend of King Arthur and the Knights of the Round Table, and Max begins to harness the power of imagination. The two work out an arrangement where Max serves as Kevin's legs, and Kevin as Max's brain. The two are involved in several hair-raising adventures and flights of fancy until an unexpectedly violent event that changes both their lives. The screenplay stays fairly close to the original novel, which is a huge plus.<br /><br />The Mighty is a prime example of an all-star cast used to full advantage. Kieran Culkin, even though able-bodied, does an admirable job as brainiac Kevin without becoming a caricature of his disability. Harry Dean Stanton, Sharon Stone, James Gandolfini, Gillian Anderson, and Meat Loaf all put in memorable performances. Sting also contributes the obligatory theme song, topping off a soundtrack drenched in Renaissance Faire Celtic stylings. A wonderful story of an unusual friendship that defies labels.",[],6305428247,6305428247,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1212971274000,1,False
3.0,Science fiction with heart,"Matthew Robbins's *Batteries Not Included is a charming little science-fiction heartwarmer produced by Steven Spielberg. Penned by Mick Garris and with help from Brad Bird (The Incredibles, Ratatouille), it's the tale of a small tenement's fight for survival against corporate greed. As the opening credits roll to some divine swing courtesy of James Horner, we're shown vintage photographs of New York City and of Frank and Faye Riley (real-life Hollywood power couple Hume Cronyn and Jessica Tandy), owners of Riley's Cafe on the ground floor of their brownstone.<br /><br />Lacey, a greedy real estate developer, has hired some local goons led by Carlos (Michael Carmine) to buy out the remaining residents (the rest of the block has already been bulldozed in anticipation of new construction). This includes Frank and Faye, who is suffering from Alzheimer's disease, fellow friends Muriel and Sid, washed-up prize fighter Harry, Mason the artist, and Marisa, a pregnant single mother. They have nowhere else to go, so they band together against Lacey's thugs, who delight in harassing them and in further damaging the already-dilapidated building.<br /><br />Frank and Faye are the main focus; it's obvious that Faye is suffering from Alzheimer's disease. She has a very shaky grip on reality, frequently confuses the past with the present, and requires a high degree of supervision. But it's obvious from her bearing and her no-nonsense tone that Faye was (and is) a force to be reckoned with. She frequently asks about the whereabouts of her son Bobby, whose absence is explained near the film's finale. When Sid and Muriel take the buyout money and move to Jersey, Frank is heartbroken, knowing that he'll be unable to care for Faye by himself. Tandy can be a little over the top at times, but it's obvious that she enjoyed the role. Hume Cronyn and Jessica Tandy are the reason you should rent this film; their tender love for each other despite the setbacks of age, illness, and adversity are inspiring, more so because they were married for over five decades.<br /><br />Enter a miracle: high-tech spaceships make their way to Frank and the other residents after a tearful prayer, and assist them with fixing and rebuilding. The special effects by ILM (Lucas's Industrial Light and Magic) are delightfully low-tech in contrast to our current age of CGI overload. The spaceships are quite obviously puppet models that were transposed into the shots, although they do have their own unique personalities.<br /><br />However, Lacey is less than thrilled with the new developments (his building permits are set to expire within days), and tries to hasten the building's demise, leading to some scenes of violence and tension between the residents and the developers.<br /><br />This is more a feel-good drama than a true science-fiction piece. It was originally slated to be used as part of Spielberg's [[ASIN:B00005JN8Q Amazing Stories - The Complete First Season]] series, but Spielberg liked it so much that he decided to make it into a full-length feature film. The set design is particularly noteworthy as all of the buildings were sets, since the producers were unable to find an existing property that met their criteria (there is some information included about the making of the film).<br /><br />James Horner's marvelously retro swing score is heavily in the style of Glenn Miller and Tommy Dorsey, and made Faye's dementia and recollection of WWII very poignant (Faye asks at the table, ""Whatever happened to General Eisenhower? You hardly read a word about him anymore""). To be honest, this was the first swing / Big Band soundtrack I ever remember hearing, and it stuck with me two decades later as my love for WWII music has spread to include Frank Sinatra's Columbia records, Harry James, and Big Band leaders.<br /><br />Although *Batteries Not Included may not have a heavy dose of action, or suspense, or ""serious"" drama, it does have a strong ensemble cast, a great soundtrack, decent special effects and is a heartwarming tale of trust and faith that the whole family can enjoy. It would have been nice if more extras had been included besides the original trailer and some behind the scenes still screens, but it's still a joy to see this once again.",[],0783232047,0783232047,AFW2PDT3AMT4X3PYQG7FJZH5FXFA,1212574563000,12,True
