rating,text,timestamp,sentiment
4.0,"I had no idea of Mrs. Potter's life story, what a sweet treat.  I went out and bought a Peter Rabbit book for Easter!",1394718083000,neutral
5.0,I really enjoyed this show!,1622501408827,neutral
5.0,"My kids love these Halloween movies, they are not too scary but scary enough. We have a great time watching them.",1570194032348,neutral
5.0,Best Barbie movie. I could watch it a thousand times... honestly I probably already have.,1519093242807,positive
4.0,"Solid plot, the characters are okay, I'm just not that attached. I don't know why.",1519084480376,neutral
3.0,"Ugh, this show is not getting better. The plot is weak, the guys are shallow and stupid, lots of emaciated girls. That's about it. I do like the 80's music, that's about it.",1519083500307,neutral
3.0,The story was ok. I liked the art work but not a strong plot.,1519083219375,neutral
5.0,Very helpful loved it.,1440115364000,positive
5.0,"really, really fun to watch. it was incredibly refreshing and surprising!! love the main actress, she's so real and different from the types of girls cast in the US for sure. the story is so funny and awesome, loved it.",1440114670000,positive
5.0,Great movie! We loved it! Characters are fun and interesting,1440114450000,positive
5.0,We love this series. I can watch it a million times! It's a great series to watch with your teenage daughters.,1368446896000,positive
5.0,This is a great series. My daughter is obsessed with it. The artwork is very cool anime and the story is interesting.,1368446842000,positive
5.0,"This series is amazing, a lot of great history mixed with romance and suspense it really has something to offer everyone.",1363222343000,positive
5.0,"My whole family has loved this series, it has so much to offer, history, romance, my kids have learned a lot about what life was like back then, in a fun way.",1363222267000,positive
5.0,"My whole family has had a blast watching this series, it's loads of fun with a wide array of songs.",1363222182000,positive
5.0,"My kids and I love watching this show, it's so much fun and such a wide array of music.... the characters are relate-able and fun.",1363222048000,positive
5.0,"We have had so much fun watching all the old Glee episodes.... What a great show, they really introduce kids to a lot of old songs and it's a lot of fun.",1363221935000,positive
5.0,"Loved the music and the ballet, they really stayed true to the story. My daughter loved this movie, and we all enjoyed the music.",1362407681000,positive
3.0,"A little mature for my seven year old, there was a lot of boy talk... I prefer the barbie movies that are more of an empowering theme.",1362407564000,neutral
3.0,"Had no clue,  saw nothing in description that this won't play in United States players.  Long shipping time and waste of my money.",1668614516826,neutral
5.0,"As a 65 year old with no family left, this story, as well as the fuller personal stories of the real folks, is very close to home!  In today's society it's not too big a step for older ones from having a home to being homeless.  I  watch it or parts of every month for hope.  Also recommend the book!",1668614013033,positive
5.0,Great to have an older performance of a fantastic artist!!,1668613204984,neutral
5.0,"She is creative, talented, generous, and bold. Beside her special Songs From Home episodes, she gifted her dedicated fans, and the world, with this Fantastic dvd !!",1668613101801,neutral
4.0,Love the books and very much enjoyed the show.,1433790949000,neutral
4.0,"Very different from a Poirot, Lewis, frost etc. in terms of how she ends up solving/wrapping up mysteries. Some of it appears as luck and others make you go back and watch the episode to catch what elements made her conclude the way she did, which is fun because you do catch things that you missed! Hetty is, also, more of a character that ordinary people can connect with. Plus, the relationship that the main three characters, Hetty, Jeffery and Robert, have a lot of good chemistry and silly moments. I find this series a nice and pleasant one to enjoy with family.",1279637491000,neutral
4.0,"Another good Poirot mystery collection starring David Suchet, who continues to be excellent as the great Belgium detective.",1225073120000,positive
5.0,"Loved the series, can't wait for the next season! Dark, edgy, action packed retribution!",1657237410340,neutral
1.0,Ads?  This is the first time ever I've encountered ads on Prime Video.  Unwatchable.,1631558627323,neutral
5.0,Excellent movie which gave you an inside look into the real Amy.,1456925635000,neutral
4.0,Scarier than I was expecting plus a bit sad,1439649667000,negative
5.0,"If you need a great laugh, watch this",1637621750233,positive
5.0,Great movie for family movie night.,1637621481453,positive
5.0,"Love it, must watch with your kiddos",1637620018679,neutral
5.0,"Not as good as the first movie, but it was good",1637619849971,neutral
5.0,Family movie night and it was the best.  My kids laughed so hard. It's a must watched,1637619799278,neutral
5.0,Love spongebob!! Very entertaining for kids and adults!,1420434464000,neutral
5.0,"Snow White was one of my favorite Disney movies as a child, so I was thrilled to get the DVD. Previously I had the VHS, which has aged considerably. If you love Disney movies, don't pass up the opportunity to pick up this gem. Once gone, it will be some time before Disney releases it again.<br /><br />The extra features are quite interesting, a great addition to the movie. The refurbishment they've made to the movie is fantastic. The colors are cleaner and the movie much lighter than my VHS. I can really see the difference.",1256170039000,positive
5.0,"I've happily watched my VHS version for years and was surprised to see in the reviews that it was changed in the initial DVD version. What a shame. Why on earth remove ""The Love is Gone""? Anyone who's read the complete Dickens Christmas Carol will remember that Scrooge lost Belle because of his greed. That in fact the last place the Ghost of Christmas Past takes him is to Belle's home with her husband & children, showing Scrooge what he lost to his greed. Understanding Dickens Christmas Carol as I do the song makes perfect sense to me and it's ridiculous to remove it. When I need to replace my VHS version I'll only buy the version that has the song included.",1166658507000,negative
5.0,"In previous years every time this aired on A & E the TV became mine and woe to anyone who tried to change the channel! So you can imagine how thrilled I was to receive this for my birthday. I have no complaints with my copy in regards to color, it seems fine to me. The one minor thing I wish it had was the closed captioning, simply because my children tend to get a bit loud at times. Perhaps I need to watch it again while they're at school. Then I can moon over Mr. Darcy/Colin Firth in peace!",1093386523000,positive
1.0,Dumb movie,1674081919949,neutral
2.0,Don't buy it,1674081880782,neutral
5.0,Good story. Enjoyable,1618680931101,neutral
5.0,This is the go to show for baby,1626328730382,neutral
5.0,Good wholesome movies for a great price!,1577848224482,positive
4.0,"Good acting, funny and base on true story.",1557514021645,neutral
5.0,Great acting by Lady Gaga and Bradley Cooper!!!,1554400991105,neutral
5.0,Great  classic! May God bless us everyone.,1542845916793,neutral
5.0,Wanted one movie but got four for the price of one. Bought it for a friend. Love it and arrived on time.,1541099231825,neutral
4.0,From a long time Bruce Lee fan. It was interesting to see how he grew up. Good add to collection!,1509194905578,neutral
5.0,"Interesting characters, ever changing plot, solid actors...",1472837776000,neutral
5.0,"Great plot, great characters...",1469326659000,positive
3.0,Good solid acting...,1447030044000,neutral
5.0,EXCELLENT show!,1419820635000,neutral
1.0,I wouldn't recommend this to anyone,1653497869409,neutral
5.0,Great movie,1613431863740,neutral
1.0,Not a good movie at all,1613431325208,neutral
5.0,Lovr this season,1589070819805,neutral
1.0,Not a good movie at all,1589070780380,neutral
1.0,Was not on time like it was supposed to be.,1588257295489,neutral
1.0,None of these movies were good,1584154018226,neutral
5.0,My granddaughter loved this movie,1579920632003,positive
5.0,Love love love it,1572324982500,positive
1.0,Not a good movie at all,1570654587651,neutral
5.0,I love the 3Rd series its great,1567910315248,positive
5.0,I can't wait to watch this..,1564958449335,neutral
5.0,I loved this season,1564958318740,positive
5.0,Great movie,1562547459168,neutral
5.0,I thought this movie would have been better..,1562457019283,neutral
5.0,Crazy movie,1562456441731,neutral
5.0,This movie SUCKS!!,1562456299479,neutral
1.0,Not a good movie at all,1561698095251,neutral
5.0,I love this movie,1561698071478,positive
1.0,Crazy movie,1561698042693,neutral
5.0,I love this show,1561697929915,positive
1.0,Not a good movie at all,1561697908186,neutral
5.0,Great Season,1561697874622,neutral
1.0,The previews looked great that's why I ordered it. But this wasn't a good movie at all,1561697842092,positive
1.0,Crazy movie.. made no sense at all,1561697608942,neutral
5.0,Did like this movie at all,1561696972583,neutral
5.0,Great movie,1561696883149,neutral
1.0,Package great,1560869950766,positive
5.0,Great movie,1560821174638,neutral
5.0,Great movie,1558344434795,neutral
1.0,Worst movie ever,1557264451428,neutral
5.0,Loved the Series,1551347687485,neutral
5.0,Great Series,1551347653415,neutral
5.0,This is a great series I'm so hooked,1551347456561,positive
5.0,Great condition.  I will be ordering more episodes,1551346916166,neutral
5.0,Delivered on time,1592873301860,neutral
5.0,"Love, Love, this series. And Cullen Bohanan. Dam, makes me want to have lived back then. He is one fine cowboy. I would clean his boots anytime. Actually, he is almost a dead ringer for my ex when he was young. Hair, his walk, and his sort of, well little smart comebacks. I wish we had more men around like the character he portrays. No nonsense, down to the point. Kind of guy. They sure don't make them like him anymore. At least I have not seen any in the bay area. Just feeling sad, the series is come to an end.",1458283668000,positive
1.0,The show is pretty good but I do not feel I should have to pay for it when I'm already a Prime member and pay for Discovery Plus.,1662058313794,neutral
5.0,Then again I'm a big fan of Benicio!,1647368449121,neutral
5.0,I haven't seen a movie this good in a long long time!,1619750003051,neutral
4.0,"old school mystery in present day... fun to watch, not stressful. who needs more stress?!",1592871792247,neutral
5.0,"SO refreshing! A happy ending, no unnecessary gore, and a good look at the era. First happy ending I've seen in ages...sometimes life DOES have happy endings contrary to all we see in today's films.",1576787158891,positive
5.0,"GREAT! the actor had his mannerisms down, but looked more like Mick Jagger...anyway, Freddie was an enigma until this movie. It sure took a long time to tell his story. So glad I was there during Queens hay days but the day Freddie died... glad that was life not death was the reason for this movie.",1568472836087,positive
5.0,"well, generally Emma Thompson movies are pretty danm good, and she doesn't disappoint in this one. A good movie is tough to find these days, but this is one!",1568054955342,neutral
1.0,"as a viewer I'm pissed. was the idea to let DOWN the fans? can't even imagine how the cast and crew must feel...surely Kit Harrington isn't the only one driven to drink, or whatever. he just let it be known",1561219868365,neutral
5.0,Cute videos! My grandkids love them.,1584717523381,positive
1.0,It is nothing but a fireplace with music. Disappointed,1578526859962,neutral
5.0,Excellent video! I use in my 7th grade social studies class - the footage of Africa is amazing.,1454606059000,neutral
5.0,"If you enjoy celtic music this dvd is the best, celtic thunder is at the top of the list you won't be sorry you bought this.",1357049341000,neutral
5.0,Enjoyed,1570556037670,neutral
5.0,Enjoyed,1570555924663,neutral
5.0,Enjoyed movie,1564499259160,neutral
5.0,excellent storey !!! Bravo to  Angenlina J . Well worth the $$$ .,1481840223000,neutral
1.0,Movie is absolutely the best but not sure why it looks so different than the version on my dvr from the Hallmark channel but I do not like it at all. Will research where this came from and not buy from them again. I dont see Widescreen anywhere in the description.,1667523470647,neutral
5.0,"Stargate is an amazing show, with an amazing plot and amazing actors.<br />The only downside to season 10 was that it was the last season, as this is a show I could watch forever.<br /><br />I recommend anyone interested in sci-fi to give this show a chance, after the first few episodes you WILL be hooked, and it WILL be hard to put down :).",1368210095000,negative
5.0,Fun to watch. Enjoyed the twist of fate. Inspiring for youth and adults alike.,1507435949107,neutral
4.0,"Like the 13 episode of the anime dubbed, but the so called included movie one compel was just the first 8 episodes subbed not really any new material.",1655042606167,neutral
5.0,This is just a really good story and fun to watch with great videography. Highly recommended,1551951405318,positive
5.0,"Fun storyline , no real sex but lots of panties and body swapping fun.",1549423483138,neutral
5.0,"Good graphics, storyline continuity easy to follow, enjoyed last little precursor story as well.",1500628153158,neutral
3.0,"Liked it but not as much as the first one, the idea of female agent intriguing and offspring of two agents even more intriguing!",1464518744000,neutral
3.0,"I'm very sad that I bought this, very formulaic, uninspired, and down right boring, would not recommend to others.graphics were ok.",1404219472000,negative
4.0,I have the live action movie and wanted to see the anime it was based on. It  is fun to watch even if it doesn't flow well will be looking for # 3 when in english,1265396393000,negative
1.0,"This looks like a really good movie, but the DVD + Digital just doesn't work.  This disk says ""Includes Digital"" but could not find a digital code.  Tired everything I could think of.  SO it there is a trick to this would like to know what it is.",1544219047319,neutral
1.0,"Stick with Die Hard.  I like the ""Rock"" , his movies are good, but he is no Bruce Willis.  It was a sad want to be copy.",1539723931221,negative
5.0,Loved this movie!,1520465321014,neutral
2.0,"Dumb,  Saw this at the theaters.  A big waste of time.  The special effects were good but that was about it.  Very disappointed.",1492628028000,neutral
2.0,Boring video and not a great workout. Returned!,1612408086668,positive
1.0,One of the morals of the classic tale is that if you are kind then it will be rewarded. It isn't if you are able to manipulate your way to the top you'll get what you want. I get that Amazon wanted to have a strong female charger but choose another story. I have always believed you catch more flies with honey than vinegar. This is just another in a long line of modernization done to pander to whatever generation happens to be rumour. Its too bad because the cast really is amazing. I just wish they understood the Morales of the story before putting a bad modern spin on it.,1630750596601,negative
2.0,"Ok, I admit, when I saw the previews I was really excited about this version. I thought it would explain more from the original version. Wow. How wrong was I? If anything, it totally muddied the waters even more. Unless you are an extreme fanboy/girl who devotedly hangs on to every aspect of the DC Universe's Justice League, and are just a casual DC/Marvel watcher like I am....you WILL be lost. Seriously. LOST.<br />This movie is over 4 hours long. Yes, I typed that right, it's not a typo. Over FOUR HOURS LONG. It is divided into these 'parts' supposedly to stroke the director's ego on how it should have originally been made or something. DO NOT expect this to in any way resemble the theater release. It is as different as the Next Gen Xmen were from the original movies. The sad thing is....it was completely incoherent. It was like a teenaged boy, addicted to his DC comics, was given permission to make his favorite super hero movie. Jumping from plot device to plot device, moving the characters around the board without keeping a straight story board in which the audience could follow.<br />All I can say after MANY breaks in the movie (really, who has over 4 overs in a row to watch a movie?) and reaching the ending, I was a) relieved it was over b) even more confused than I was at the ending of the theatrical release c) wondering why this even had to be made.<br />I know, I know, a lot of the DC fanatics will have my head for this review....y'know what? I don't care. Movies SHOULD NOT be made just to satisfy a niche audience. If that were the case I'd be howling for blood for a DECENT movie about the people of the First Nations (hint; we weren't always the aggressors).",1619206553551,negative
4.0,"There was no issue with the disc. It was in pristine condition and played fine. Sadly, the content of the movie is where the problem lies. I grew up in the 70s so I watched both the animated Aquaman as well as the Patrick Ewing TV show. As a girl who loved all things Nautical, it was my very favorite comic (yea yea, let the mocking begin). I had been so excited that DC was going to include an origin story on Aquaman.<br />The problem is that there are so many stories to choose from and instead of just focusing on a single story, they went after multiple story lines. Defending the surface from Atlanteans, the awkward and somewhat racist introduction to Manta, to finding the lost trident of Atlan....all in a single poorly written movie. Then lets not even talk about the continued casting of Amber Heard as Mera. This is another movie where the villain, Patrick Wilson, had me routing for his success at times.<br />There really are a lot of great stories in the Aquaman comic, its a shame that they chose to go with so many at once instead of just focusing on a single one. There would have been more cohesion.",1615122396094,positive
3.0,"They REALLY must be running out of imagination at Marvel. This installment takes place after Thanos snaps his fingers & gets rid of half of the population on the planet Earth. We see people acting like life has completely ended because there are less people. We are to believe that there are no more sports, that noone moved any of the cars that belonged to the people that vanished...they just left them there. That society completely broke down....because half of the world population is gone.<br />Here's the deal; NONE of this would happen. Not the vanishing of half the population, but the complete breakdown of society. With less resources being used up, the reality is that mankind would once again thrive, breed like rabbits and again overpopulate the planet. It's been done before (Ice Age anyone? Aftermath of the Influenza pandemic of 1918 ring any bells?) This mass depression ending in a societal breakdown looks great maybe on film but come on. Anyone with a lick of sense would be sitting there, watching the movie, rolling their eyes. Sure, it's a bummer. No denial there. But come on. It will take a LOT more than removal of half of the world's population to bring about a post apocalyptic existence.<br />Once you get past this fun fact, the rest of the film asks you to truly suspend anything and any knowledge you may have on how science works. This is the world of Marvel....prior intelligence & common sense need not apply. The sad thing is...this isn't even good Marvel. This is lazy pop culture, move along folks nothing to see here Marvel. It's like they are even bored with the flood of super hero movies they released within 18 months and ran out of good ideas.<br />I just really wish they'd waited a bit on the movie & really wrote a great script. Guess we'll have to wait for the reboot for a good Avenger movie.",1614198465951,positive
5.0,"Ok, disclaimer; I adore Bill Nighy. He has been in some cheesy movies, some 'meh' movies and if you wait them out, you get gems like this. Add Annette Benning and Josh O'Connor and you have a quiet yet VERY powerful movie.<br />I completely related to these characters. This was my family. (my father didn't leave he died). I am the introvert in the family so Jamie's character was so familiar.<br />Watching the pain of the end of a long relationship, understanding that feeling was in a way very cathartic. What Jamie (the son) says to his mother as she contemplates suicide was so emotional I wanted to hug my TV to comfort both of them. The poems in the movie are for the most part just gorgeous...especially the one Jamie recites.<br />I'm so glad that there are films like this. Quiet yet powerful. They prove that you don't need explosions or gunfire or loud noise to make a point.",1613229458998,positive
1.0,"I love this movie. It is one of my all time favorites. The review is more for the quality of the streaming video which  AWFUL. The movie kept stopping, there were harsh lines and the audio was off in several places.",1589740298101,positive
5.0,Perfect,1576545556915,neutral
3.0,"The movie is EXACTLY like the house itself, well executed but all over the place, convoluted! Beautiful architecture with some of the rooms.<br />Very very slow pace",1588455491046,neutral
5.0,Great psychological film about what the afterlife may be about,1582775160408,neutral
3.0,So repetitive it shows that they have little to say.,1596033178372,neutral
3.0,"I loved the first six seasons and had to see it through to the end, but this season is not my favorite. Still an entertaining watch, but didn't have the same appeal as the first seasons.",1416540896000,positive
3.0,"I LOVE Psych, that is, until this season. This season was mediocre, and I almost wish I hadn't seen it so as not to taint my love of Psych. It seems as though the writers have run out of ideas and therefore wrote spin offs for practically every episode. The characters were still great, but the stories were boring and predictable.",1353101551000,positive
1.0,I remember thinking this was a great movie when it came out - rewatching it as an adult I was really put off by the adult humor and the people suiciding in response to the man's long stories. Suicide is NEVER funny. There are millions of survivors who have lost someone they love to suicide and this movie has triggers. Two thumbs down.,1427753708000,neutral
5.0,I liked this series,1600220164786,neutral
5.0,Great movie,1600219620837,neutral
5.0,Excellent movie,1600219541468,neutral
5.0,Excellent movie,1600219513778,neutral
5.0,Good movie,1570432117340,neutral
5.0,Good Action Movie,1570432049585,neutral
5.0,Awesome story line,1569629218759,neutral
5.0,This entire series is excellent.,1569629018278,neutral
5.0,Great Special Effects,1560644202982,neutral
5.0,"Great Flick, completes the trilogy",1560644159703,neutral
5.0,Excellent Movie,1557921747234,neutral
5.0,Wonderful Series,1543310298759,neutral
5.0,Intriguing show,1543310275340,neutral
5.0,Wonderful Movie,1543310249403,neutral
5.0,Great Show,1543310195679,neutral
5.0,Excellent Show,1543310164267,neutral
5.0,TWD Rockzors My Sockzors!,1478748694000,neutral
1.0,Terrible movie,1488517158000,neutral
5.0,"As a fan of Dave Smith’s podcast Part of the Problem, I enjoyed Libertas. I thought it was funny. Dave is easily the best political comedian today.<br /><br />I want to warn potential buyers of Libertas that MOST of the one star reviews here are from trolls who haven’t even watch or listened to Dave’s special. As you can see most of the one star reviews are from a two week period, most of those reviews were done on 10/12. The poor reviews come from two different groups. One group consist of fans of the Chip Chipperson Podacast. Dave, his girlfriend, and Chip Chipperson, aka Jim Norton, had an incident that really seemed to bother Jim’s fans. They trolled Dave pretty hard. I’m not saying that Dave couldn’t have handle the situation better but there was plenty of blame to go around. Also, if you’ve listened to the Chip Chipperson Podacast, you will most likely come to the same conclusion I have. The podcast is only enjoyable for bottom of the barrel people with IQs under 90. It’s bad. That’s not to say Jim Norton isn’t funny. He really is funny, but Chip Chipperson is a lame and cringy character.<br /><br />The second group of people giving Libertas bad Amazon reviews are the Libertarian haters. They hate Libertarianism and everything it stands for. Irrational hatred based on really nothing. I would imagine most of these people haven’t even watched Libertas.",1509573964187,negative
5.0,"This is just an excellent movie. I wouldn't recommend it for small children as the aliens are spooky and people croak, but it's very entertaining. We loved it.",1625643080779,positive
1.0,"Everything I loved about Season 1 is missing in Season 2. Now, it's just another dull period drama,",1614222591624,positive
1.0,"Watching this movie was akin to getting a root canal. I loved the original Bill & Ted, but this was just too forced. Everyone was trying too hard. Yuck..",1608698738010,positive
1.0,"I have been having issues with rented Amazon movies freezing at times. This movie was unwatchable which makes me sad, as I had loved it when I was little and wanted to share it with my kids. At this point, I use Amazon for shopping and spend more time on other streaming services.",1603468314313,neutral
1.0,I didn't notice that this wasn't a full-length feature when I purchased it for my child. Three dollars for 7 minutes? I advise skipping it.,1550383491927,neutral
5.0,hilarious,1514525143953,neutral
5.0,funny,1514525129529,neutral
1.0,poor quality and fairly tales are odd,1514525106672,neutral
5.0,kids loved it,1512873663248,positive
5.0,Hilarious,1512873650458,neutral
3.0,"Worth seeing, but not exactly cutting edge and overall a little dry.",1438284714000,neutral
5.0,"I don’t know how someone could be so true to their country,  when they live in America so many things are free like your life you may walk anywhere without fear you could buy food at any store I believe these people are starting to see that and you’re wondering what they’re doing",1537476021716,neutral
5.0,"This movie kept us interested to the last moment, The man frustrated with the world around him most people can relate to his misery great ending but sad.",1429568723000,positive
5.0,"Wow what a great movie I love the old ones , My interest for little bit longer than the new one",1376175044000,positive
5.0,"My husband’s favorite show, during pandemic kept him occupied!  LOL",1596982673568,neutral
5.0,"Very happy with my purchase, but highly saddened after learning it's possibly the end of series. 😭",1616036067836,positive
5.0,I love action movies.,1616623700132,positive
5.0,"I really liked this movie. Great special effects, great acting.",1616623655917,positive
5.0,Love this show,1616622243216,neutral
5.0,Love this show,1616622209185,neutral
1.0,I cannot possibly imagine the audience I would’ve given this movie five stars. It was basically like a cheap lifetime movie with laughable acting and an afterschool special storyline. I regret having spent three dollars on it and wasting time out of my day.,1621706804661,neutral
5.0,"Super great flick, although so tragic and it’s realism. Just thought it was so well done. You likely will not be disappointed.",1574443587675,positive
1.0,"Worst movie,plot and acting EVER. So annoyed I didn't money on this joke.",1438059645000,neutral
5.0,This is by far the scariest move ever made! The remake cannot even touch the original.  Have you checked the children? OMG!!!,1352780969000,neutral
5.0,Really wish the movie and soundtrack where easier to find an enjoy. Must See!,1554525358464,positive
5.0,This was a nice closure for the prison break series. I must say every episode had me on my feet and wanting to watch more. This is my 2nd time going through the whole series and the movies. If u have time go and binge on this.,1606110352138,neutral
5.0,"I love this show, the episodes are 1.5 hrs long and keeps me entertained for the whole season. I even google my favorite people to see what's going on in their life.",1594502054797,positive
4.0,"This action movie is fun and great concept.<br />Spoiler alert*<br />It's cool to think everything is the world would come down to your life by minutes. The movie portrays how life and money is so intertwined. I would give this movie a 7/10. Enjoyed it, acting was decent.",1587757740762,positive
5.0,"I really enjoyed Denzel Washington in this movie. His acting was great, the scenes were powerful. Please if u have time go watch this movie.",1587343485359,neutral
4.0,Very well made movie on how the world can become from a pandemic virus. Be careful and wash your hands. It's even said in the movie. And it even gets into how there is a conspiracy with pharma companys.,1584086243180,neutral
4.0,I've been a marvel A.O.S. fan for awhile. The episodes are great. It was easy to use my digital 1 dollar from shipping to pay for an episode.,1562180433244,neutral
5.0,"My kids of watch is 1 million times and do not get tired of it. Awesome purchase from prime, I have also purchased other movies as well But not too often. Usually rent.",1664949212493,neutral
5.0,I did like the movie my issue was the cursing but that’s just my personal opinion. If you don’t mind cursing the the lease then you’ll be fine. Other than that good movie.,1657176727167,neutral
5.0,All of these movies coming out from the theater directly to the television are such a great idea. Not everyone wants to be filled with a room of coronavirus. Thank you Amazon,1651603065226,positive
5.0,Honest opinion as an adult I thought it was a little boring but my nine-year-old was fascinated by it so well worth the purchase.,1651601995989,neutral
5.0,If you Christian this is a good movie for you movies for you. Reinforces your belief in God.,1651601757400,neutral
1.0,"This is a bad Jurassic movie I could only see the dilophosaurus only once,DO NOT BUY. This is stupid there is a stupid trex taking down velociraptors.",1568264551966,negative
1.0,Didn't like parts the movie. Don't like the Try Everything message. Had to have a talk with my daughter about there is some things you don't try (illegal drugs). Don't like the yoga scene with the naturalist reference.,1543253110820,neutral
5.0,Very interesting almost didn't watch glad I did. I learned about the pilgrims and their beliefs.  If your on the fence give it a shot worth watching for sure.,1410073927000,positive
1.0,I want to recommend the movie The Bible vs The Book of Mormon. It is very interesting to watch. PLEASE LOOK INTO IT.,1392897451000,neutral
5.0,"My mom watched this a least 5 times while she stayed over my house for a few days. If you knew my mom you would know this is not her normal behavior. I had a feeling she would like it, but I didn't think she would ask to watch it this much. I really liked it too. I thought the acting was perfect. I loved the scenery and music in the start of the film. Yes it is not Green Gables but it never claimed to be. If you look on the cover you can figure that out.",1334835709000,positive
5.0,"If you don't want to buy all the Little Rascals dvd volumes and you wonder which one has Spanky, Alfalfa,and Darla this one has them. This dvd is one of the better volume to get.",1319285832000,positive
5.0,I really enjoyed watching this with my child. I own the Animal Go Go and The Take A Bow dvd if any one is debating which one is better. I think The Animal Go Go is better of the two.,1315439131000,positive
5.0,My one year old Daughter loves this. I love how it shows so many different animals. It looks like the zoo cleaned up the park because it looks cleaner than usual. The animals have  way more energy than when I have been there in person usually they hide out or are sleeping but on this video they are really fun to watch. They even have a counting song thats catchy too.  It's my favorite Baby Genius Dvd. People complain about the pop up cartoons but that just makes it more fun for the kids to watch. I also enjoy the classical music that plays while they show the animals.,1301949543000,positive
1.0,I like Ben but it has way too much foul language and Tom Cruise looks horrible and his Character is not likeable. If you think cussing and putting down others with foul language funny then you will like this. This movie is not for children.,1227086243000,negative
1.0,This movie is really vulgar and not funny at all. I like most of his films. I didn't even want to finish it it's that bad.,1213865830000,neutral
5.0,I am glad that this was made to show  Mormons that DNA research shows where Native American roots really come from.,1208375766000,positive
1.0,I don't think Caillou is a good role model for kids he is very disobiedent and bratty. Kids already have don't need extra help with that.,1202802742000,neutral
1.0,I don't think Caillou is a good role model for kids he is very disobiedent and bratty. Kids already have don't need extra help with that.,1202802509000,neutral
5.0,I love this movie I remember watching it when I was a teen I couldn't wait for the next episodes to watch it is really entertaining true story.,1200667930000,positive
1.0,I don't think Caillou is a good role model for kids he is very disobiedent and bratty. Kids already have don't need extra help with that.,1200529339000,neutral
1.0,I saw this at my sister's house she tends to buy DVDs she has never seen before just because she likes the actors but after she & I watch this she wished she had not bought it. It was boring.,1169448091000,neutral
5.0,This version is soooooooooooo much better than the polanski one that one was boring this Tess has much better acting and is much more interesting. One day I was in the mood to watch this with my hubby at the starting of the film my sister& mother & niece came over they(all of them including hubby who has never seen it before ended up on really getting into it my mom was even talking about it the next day( if you knew my mother she is not that type of person) it is really  a good movie,1167775190000,positive
5.0,"This amazing female cast did some serious fight scenes with impressive choreography. The story was captivating with a different take on the subjugation of a people. A tale of survival, courage and the love of family.",1677143580699,neutral
5.0,Bought this for my mom for Xmas. Audrey Hepburn is her favorite actress of all time. All the disks were in great condition.,1481248119000,positive
4.0,So far I am very happy with this product I got it a lot sooner than I expected and all the disks are clean with no scratches. I am so excited to finally start buying this series. I'm young but my mom and I watched it all the time growing up.,1479444321000,positive
5.0,Who can not love this movie.,1421895287000,positive
5.0,A superb documentary. There will never be another band like Morphine.,1578709293162,neutral
3.0,While the special effects are fantastic; the movie is a shell of what was a great franchise.,1483484317000,positive
4.0,"While not as funny as the first, Ted 2 still provides the same sort of sophomoric humor that made certain fans love the first movie.  Great movie to watch with friends, but not many laughs will be had if you try to watch solo.",1482019024000,positive
2.0,"Seemed to come intact.  But there must have been some trouble during shipping.  When I (finally) opened the case there were pieces of the inside rattling around, turned out a couple of pieces of the plastic that hold the Blu-Rays in order snapped off and scratch the hell out of the front side of the last disk.  Not a fun thing to happen but, you cant blame the seller, only the shipper.  They seem to play great so far.  But it really sucks not to have a non-intact set.",1425966158000,negative
2.0,White having CG and a decent cast.  This movie falls so far away from the action and comedy you'd expect from a Robocop franchise.,1425582794000,neutral
5.0,One of my all time favorites!  I do love the older recordings best.,1606171364381,positive
4.0,"Loved the cast, and very entertaining, but the book was so much more.",1597879057802,neutral
4.0,"Starts out a little rough with macho mercenary setup, but gets better after 10-15 minutes.  Lots of battle engagement, some humor, and emotional reflection of life events by characters seemed contrived at times.  Didn't include enough background info to setup the story properly.  Left out the details of Obama cabinet & Hilary Clinton Secretary of State interaction/communicatons during the crisis.<br /><br />Filmed in Malta with some beautiful scenes.  Ended with a beutiful song by Chris Cornell that I had never heard.",1641736256545,positive
5.0,"A dark docu drama about the interrogation of Al Qaeda suspects of 9/11 terrorist attacks.  Focuses on CIA interrogation tactics used on suspects, and the ethical and legal ramifications of the techniques recommended by psychologist contractors who advised the CIA.  Scenes are realistic and hard to watch, so not for immature audiences.  Reviews the Senate committee investigation of the CiA Enhanced Interrogation Techniques program and conflicts within goverment agencies regarding the results of the investigation.  Still relevant and riveting issues.<br /><br />Acting, cinematography, casting were all top notch.<br /><br />I highly recommend this film.  Well done ia all respects.",1641722062996,negative
5.0,"This movie is a MUST see.  It is a walk through on the rise of authoritarian leaders over the last 100 years, alongside Trump's actions which line up perfectly with his desire to stay in power in 2020 and when that failed, plan a run again in 2024.  If you don't find this alarming, especially in light of the events in Jan 2021, then you need to review the horrific regimes of Hitler, Stalin, Mussolini, and Franco.<br /><br />Trump's psychology and actions are brilliantly reviewed by leading psychologists followed by analysis.  It really is amazing.  I will watch this again to let it really soak in.  Unbelievably scary.",1633869831608,neutral
5.0,"This was a great summary of Adele's rise to fame.  Adele is humble unlike most celebrities.  She sings from the heart, and obviously she has a very big heart.  She is what she is, and in that way she is unique.<br /><br />I really enjoyed the video/DVD, because I did not know much of her history.  I like her even more after seeing this slice of her life.<br /><br />You go girl.",1453619089000,neutral
